Country ISO3,Country,Year,Domain,Metric,Value,Unit,Source,Source URL,Loaded at
IRQ,Iraq,2018,Demographics,Population,40265624,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
IRQ,Iraq,2018,Economics,GDP (current US$),227367469034.031,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
IRQ,Iraq,2019,Demographics,Population,41192171,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
IRQ,Iraq,2019,Economics,GDP (current US$),233636097800.338,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
IRQ,Iraq,2020,Demographics,Population,42116605,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
IRQ,Iraq,2020,Economics,GDP (current US$),180898797516.874,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
IRQ,Iraq,2021,Demographics,Population,43071211,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
IRQ,Iraq,2021,Economics,GDP (current US$),209691945713.103,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
IRQ,Iraq,2022,Demographics,Population,44070551,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
IRQ,Iraq,2022,Economics,GDP (current US$),287372232137.931,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
IRQ,Iraq,2023,Demographics,Population,45074049,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
IRQ,Iraq,2023,Economics,GDP (current US$),268881051643.549,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
IRQ,Iraq,2024,Demographics,Population,46042015,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
IRQ,Iraq,2024,Economics,GDP (current US$),279641257615.385,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
IRQ,Iraq,2025,Demographics,Population,47020774,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
IRQ,Iraq,2025,Economics,GDP (current US$),254367293538.462,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ISL,Iceland,2016,Demographics,Population,335439,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ISL,Iceland,2016,Economics,GDP (current US$),21083713310.457,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ISL,Iceland,2017,Demographics,Population,343400,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ISL,Iceland,2017,Economics,GDP (current US$),25060086487.8901,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ISL,Iceland,2018,Demographics,Population,352721,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ISL,Iceland,2018,Economics,GDP (current US$),26677652544.3499,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ISL,Iceland,2019,Demographics,Population,360563,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ISL,Iceland,2019,Economics,GDP (current US$),24985687022.0452,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ISL,Iceland,2020,Demographics,Population,366463,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ISL,Iceland,2020,Economics,GDP (current US$),22034665040.7901,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ISL,Iceland,2021,Demographics,Population,372520,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ISL,Iceland,2021,Economics,GDP (current US$),26234872402.457,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ISL,Iceland,2022,Demographics,Population,382003,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ISL,Iceland,2022,Economics,GDP (current US$),29176227825.4736,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ISL,Iceland,2023,Demographics,Population,385663,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ISL,Iceland,2023,Economics,GDP (current US$),31701996433.7807,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ISL,Iceland,2024,Demographics,Population,386506,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ISL,Iceland,2024,Economics,GDP (current US$),33186621855.0053,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ISL,Iceland,2025,Demographics,Population,392404,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ISL,Iceland,2025,Economics,GDP (current US$),38582528789.0033,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ISR,Israel,2016,Demographics,Population,8546000,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ISR,Israel,2016,Economics,GDP (current US$),321083954798.337,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ISR,Israel,2017,Demographics,Population,8713300,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ISR,Israel,2017,Economics,GDP (current US$),357360816856.642,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ISR,Israel,2018,Demographics,Population,8882800,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ISR,Israel,2018,Economics,GDP (current US$),375470422244.408,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ISR,Israel,2019,Demographics,Population,9054000,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ISR,Israel,2019,Economics,GDP (current US$),399207771081.611,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ISR,Israel,2020,Demographics,Population,9215100,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ISR,Israel,2020,Economics,GDP (current US$),410908899711.272,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ISR,Israel,2021,Demographics,Population,9371400,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ISR,Israel,2021,Economics,GDP (current US$),489735019666.026,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ISR,Israel,2022,Demographics,Population,9557500,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ISR,Israel,2022,Economics,GDP (current US$),525157951212.871,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ISR,Israel,2023,Demographics,Population,9849000,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ISR,Israel,2023,Economics,GDP (current US$),513393395491.904,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ISR,Israel,2024,Demographics,Population,10002200,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ISR,Israel,2024,Economics,GDP (current US$),542284494490.778,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ISR,Israel,2025,Demographics,Population,10122800,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ISR,Israel,2025,Economics,GDP (current US$),610777842873.595,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ITA,Italy,2016,Demographics,Population,60115223,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ITA,Italy,2016,Economics,GDP (current US$),1887111188176.93,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ITA,Italy,2017,Demographics,Population,60002252,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ITA,Italy,2017,Economics,GDP (current US$),1970720904584.71,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ITA,Italy,2018,Demographics,Population,59877221,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ITA,Italy,2018,Economics,GDP (current US$),2099435266458.67,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ITA,Italy,2019,Demographics,Population,59729081,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ITA,Italy,2019,Economics,GDP (current US$),2019606796583.53,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ITA,Italy,2020,Demographics,Population,59438851,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ITA,Italy,2020,Economics,GDP (current US$),1907481094079.23,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ITA,Italy,2021,Demographics,Population,59133173,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ITA,Italy,2021,Economics,GDP (current US$),2179207773596.09,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ITA,Italy,2022,Demographics,Population,59013667,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ITA,Italy,2022,Economics,GDP (current US$),2104067630319.46,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ITA,Italy,2023,Demographics,Population,58984216,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ITA,Italy,2023,Economics,GDP (current US$),2316882296366.32,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ITA,Italy,2024,Demographics,Population,58952704,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ITA,Italy,2024,Economics,GDP (current US$),2383435562458.12,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ITA,Italy,2025,Demographics,Population,58915656,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ITA,Italy,2025,Economics,GDP (current US$),2551556954100.35,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
JAM,Jamaica,2016,Demographics,Population,2809915,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
JAM,Jamaica,2016,Economics,GDP (current US$),14898999754.1229,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
JAM,Jamaica,2017,Demographics,Population,2815764,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
JAM,Jamaica,2017,Economics,GDP (current US$),15783583236.675,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
JAM,Jamaica,2018,Demographics,Population,2820097,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
JAM,Jamaica,2018,Economics,GDP (current US$),16855447986.2221,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
JAM,Jamaica,2019,Demographics,Population,2823271,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
JAM,Jamaica,2019,Economics,GDP (current US$),17026269262.5307,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
JAM,Jamaica,2020,Demographics,Population,2830739,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
JAM,Jamaica,2020,Economics,GDP (current US$),15000214216.2439,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
JAM,Jamaica,2021,Demographics,Population,2837682,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
JAM,Jamaica,2021,Economics,GDP (current US$),15963885376.3537,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
JAM,Jamaica,2022,Demographics,Population,2839144,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
JAM,Jamaica,2022,Economics,GDP (current US$),18813516805.214,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
JAM,Jamaica,2023,Demographics,Population,2839786,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
JAM,Jamaica,2023,Economics,GDP (current US$),21418797832.8216,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
JAM,Jamaica,2024,Demographics,Population,2839175,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
JAM,Jamaica,2024,Economics,GDP (current US$),22014429050.9995,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
JAM,Jamaica,2025,Demographics,Population,2837077,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
JAM,Jamaica,2025,Economics,GDP (current US$),22704903217.5631,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
JOR,Jordan,2016,Demographics,Population,10006367,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
JOR,Jordan,2016,Economics,GDP (current US$),43688498732.3944,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
JOR,Jordan,2017,Demographics,Population,10234226,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
JOR,Jordan,2017,Economics,GDP (current US$),45535614366.1972,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
JOR,Jordan,2018,Demographics,Population,10462306,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
JOR,Jordan,2018,Economics,GDP (current US$),47435850422.5352,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
JOR,Jordan,2019,Demographics,Population,10671891,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
JOR,Jordan,2019,Economics,GDP (current US$),48640273802.8169,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
JOR,Jordan,2020,Demographics,Population,10865228,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
JOR,Jordan,2020,Economics,GDP (current US$),47931770985.9155,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
JOR,Jordan,2021,Demographics,Population,11066356,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
JOR,Jordan,2021,Economics,GDP (current US$),50702940985.9155,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
JOR,Jordan,2022,Demographics,Population,11256263,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
